company_name,phone_number,website,email_address,instagram,twitter,linkedin,facebook,telegram
Quid Systems,,"https://www.quidpos.com, https://quidpos.com",email@quidpos.com,http://instagram.com/quidpos,https://twitter.com/QuidPOS,https://www.linkedin.com/company/quid-point-of-sale/,https://www.facebook.com/getquid,
Kashing,(0800) 014 2950,https://www.kashing.co.uk/,wecare@kashing.co.uk,https://www.instagram.com/kashingonline/,https://twitter.com/Kashingonline,https://www.linkedin.com/company/kashing,https://www.facebook.com/kashingonline/,
annacus,,https://www.annacus.com/,,,https://twitter.com/annacusDAO,https://www.linkedin.com/company/annacus,,
EF Education First,,"http://www.ef.edu, http://www.ef.com/",,,,https://www.linkedin.com/school/ef-executive-language-institute/about/,,
mpb.com,,https://www.mpb.com,,https://www.instagram.com/accounts/login/?next=/mpbcom/,https://twitter.com/mpbcom/,https://www.linkedin.com/company/mpbcom/,https://www.facebook.com/mpbcom/,
Pet Anjo,+55 11 4200-2230,http://www.petanjo.com.br,,https://www.instagram.com/petanjo/,https://twitter.com/pet_anjo,https://br.linkedin.com/company/pet-anjo,https://www.facebook.com/petanjo,
Cluster,,http://www.cluster.org,,,,https://www.linkedin.com/company/cluster-consortium,https://www.facebook.com/cluster.network,
AmazingTalker,,https://amazingtalker.com/,,,,https://www.linkedin.com/company/amazingtalker/?originalSubdomain=ie,,
Primathon,,http://www.primathon.in,,,https://twitter.com/primathontech,https://www.linkedin.com/company/primathon,,
RevUnit,,http://RevUnit.com,,,https://twitter.com/RevUnit,https://www.linkedin.com/company/revunit,https://www.facebook.com/RevUnit/,
Serendipity Technologies,,http://www.serendipity.at,,,https://twitter.com/SerendipTech,https://www.linkedin.com/company/serendipity-technologies,https://www.facebook.com/serendipity.technologies/,
Piper Aircraft,,http://www.piper.com,,https://www.instagram.com/piperaircraft/,https://twitter.com/piperaircraft,https://www.linkedin.com/company/piper-aircraft,https://facebook.com/piperaircraft,
Sagoon,,http://www.sagoon.com,,,https://twitter.com/SagoonIncorp,https://www.linkedin.com/in/sagoon,https://www.facebook.com/sagoon.incorp,
Bonfire (commerce company),,https://www.bonfire.com,support@bonfire.com,,https://twitter.com/bonfire,http://www.linkedin.com/company/Bonfire,https://www.facebook.com/bonfire,
Spree Commerce,,https://spreecommerce.org,,,https://twitter.com/spreecommerce,,https://www.facebook.com/spreecommerce/,
DOIT Software,"19299991825, +19299991825","http://doitua.com/en/, https://doit.software/",contact@doit.software,,,https://www.linkedin.com/company/doit-software/,https://www.facebook.com/doitua,
Logoshuffle,,https://www.logoshuffle.com/,support@logoshuffle.com,,https://twitter.com/logoshuffle,https://www.linkedin.com/company/logoshuffle-gmbh/about/,https://www.facebook.com/logoshufflecom,
Architectural Grille,"800-387-6267, 718-832-1200",http://www.archgrille.com,"info@archgrille.com, sales@archgrille.com",https://www.instagram.com/archgrille/,,http://www.linkedin.com/company/architectural-grille,https://www.facebook.com/architecturalgrille,
Fandeavor,,http://www.fandeavor.com,,,http://twitter.com/@fandeavor,,http://www.facebook.com/fandeavor,
Metrilo,,"https://www.metrilo.com, https://metrilo.com/",,,https://twitter.com/GetMetrilo,,https://www.facebook.com/getmetrilo,
RSG Safety,,"https://www.rsgsafety.com/en/, https://www.spapumpsandmore.com, https://www.gouldhomerec.com",sales@rsgsafety.com,,,http://www.linkedin.com/company/2358018,http://www.facebook.com/rsgsafety,
Sleepys,,http://www.sleepys.com/,,,http://www.twitter.com/sleepys,,https://www.facebook.com/MattressFirm,
LazyLad,,http://www.lazylad.com,,,https://twitter.com/atlazylad,https://www.linkedin.com/company/lazylad,https://www.facebook.com/lazyladapp,
Peeractive,,http://www.peeractive.com,,,http://www.twitter.com/peeractive,https://www.linkedin.com/company-beta/2718736/,http://www.facebook.com/pages/Peeractive/362718890424786,
GrocerKey,,http://www.GrocerKey.com,,,https://twitter.com/GrocerKey,https://www.linkedin.com/company/9435366?trk=tyah&trkInfo=clickedVertical%3Acompany%2Cidx%3A1-1-1%2CtarId%3A1430875433357%2Ctas%3Agrocerkey,https://www.facebook.com/grocerkey,
AlertaPhone,,http://www.alertaphone.com,,,https://twitter.com/alertaphone,,https://www.facebook.com/alertaphone,
All or Nothing Brewhouse,905-337-0133,http://www.allornothing.beer,bottleshop@allornothing.beer,http://www.instagram.com/allornothingbh,https://twitter.com/AllorNothingBH,https://ca.linkedin.com/company/allornothingbh,https://www.facebook.com/allornothingbh,
MissFresh,,http://www.missfresh.com,info@chefcookit.com,https://www.instagram.com/chefcookit/,,https://www.linkedin.com/company/10796146/,https://www.facebook.com/chefcookit/,
Boost (company),,http://boo.st,,,http://twitter.com/boost,https://www.linkedin.com/company/boost-inc,,
Scintrex Limited,18882199566,"http://www.scintrexltd.com, http://scintrexltd.com",scintrex@scintrexltd.com,,,http://www.linkedin.com/company/scintrex-limited,,
Endless Mobile,,https://endlessm.com/,,,,,https://www.facebook.com/EndlessBrasil,
OneDirect (Helpchat),,"http://www.Onedirect.in, http://www.onedirect.in, https://onedirect.in/",,,http://twitter.com/@onedirectcx,https://www.linkedin.com/company/6642851,https://www.facebook.com/OneDirect-CEM-648034912011374/,
Thursday Boot Company,,http://thursdayboots.com,,,https://twitter.com/ThursdayBootCo,,https://www.facebook.com/ThursdayBoots/,
The Underwear Expert,,http://www.underwearexpert.com/,,,,https://www.linkedin.com/company/the-underwear-expert/,https://www.facebook.com/underwearexpert,
Wampei,+1 303-997-2595,https://wampei.com/,info@wampei.com,,http://twitter.com/@wampei,https://www.linkedin.com/company/18014266/,https://www.facebook.com/WampeiPayments/,
SEO Expert,,http://www.seo-experts.com/,,,,https://www.linkedin.com/company/seo-experts,https://www.facebook.com/seo.experts.msk/,
Solairus Aviation,,"http://www.solairusaviation.com, https://www.solairus.aero/",,,https://twitter.com/SolairusAv,https://www.linkedin.com/company/solairus-aviation/,https://www.facebook.com/SolairusAviation,
LaunchPad (company),631-302-7900,http://www.launchpadli.com,,https://www.instagram.com/launchpadli/?hl=en,http://twitter.com/lilaunchpad,https://www.linkedin.com/company/launchpad-long-island,https://www.facebook.com/LaunchPadLI,
Naspers,,"http://www.naspers.com, http://www.naspers.co.za/kj$",,,https://twitter.com/Naspers,https://www.linkedin.com/company/nasperslimited/,https://www.facebook.com/naspers,
Festicket,,"http://festicket.com, http://www.festicket.com",,https://www.instagram.com/festicket/,https://twitter.com/Festicket,https://www.linkedin.com/company/festicket,https://www.facebook.com/festicket,
Forward Partners,,http://www.forwardpartners.com,,,https://twitter.com/ForwardPrt,https://www.linkedin.com/company/2795488,https://www.facebook.com/forwardpartnersvc/,
Bombay Shaving Company,1139588025,"https://www.bombayshavingcompany.com, http://bombayshavingcompany.com",care@bombayshavingcompany.com,https://www.instagram.com/bombayshavingcompany/,https://twitter.com/BombayShavingCo,https://www.linkedin.com/company/7577706/,https://www.facebook.com/bombayshavingcompany/,
Canal (company),,https://shopcanal.com/,info@shopcanal.com,https://www.instagram.com/shop.canal/,https://twitter.com/canal,https://www.linkedin.com/company/shopcanal,,
Delivery Hero,,"https://www.deliveryhero.com/, https://deliveryhero.com/",,https://www.instagram.com/deliveryhero,http://twitter.com/lieferheld,https://www.linkedin.com/company/delivery-hero-se/life/,https://www.facebook.com/deliveryhero,
Draper Esprit,,http://draperesprit.com,,,https://twitter.com/DraperEsprit,http://www.linkedin.com/company/draper-esprit,https://www.facebook.com/pages/Draper-Esprit/1895276153923129,
Richrelevance,,http://www.richrelevance.com/,,,https://twitter.com/richrelevance,http://www.linkedin.com/company/richrelevance,https://www.facebook.com/richrelevance/,
Akulaku,+63 (02) 532 1415,https://www.akulaku.com/,cs@akulaku.com,https://www.instagram.com/akulaku_id/?hl=id,https://twitter.com/akulakuID,https://www.linkedin.com/company/akulaku/,https://www.facebook.com/AkuLakuIndonesia/,
Science (company),,"http://science-inc.com/, http://www.science-inc.com",investors@science-inc.com,https://www.instagram.com/scienceinc_/,https://twitter.com/scienceinc,https://www.linkedin.com/company/3333467/,https://www.facebook.com/scienceinc/,
Mayvenn,1 (855) 287-6868,"http://www.mayvenn.com, http://mayvenn.com",help@mayvenn.com,https://www.instagram.com/accounts/login/?next=/mayvennhair/,https://twitter.com/MayvennHair,,https://www.facebook.com/MayvennHair,
Peak Ventures,,http://peakventures.vc/,,,https://twitter.com/Peak_Ventures,https://www.linkedin.com/company/peak-venture-capital-peak-ventures-,https://www.facebook.com/peakventures.vc,
Reliance Jio,,"https://www.jio.com/jiomart, http://jio.com, https://www.jiomart.com/",,https://www.instagram.com/reliancejio/,https://twitter.com/reliancejio,https://www.linkedin.com/company/jio/,https://www.facebook.com/jio,
Proven Skincare,,https://www.provenskincare.com,care@provenskincare.com,,,https://www.linkedin.com/company/provenskincare/,https://www.facebook.com/provenskincare/,
Gary Manufacturing,800-775-0804,https://www.garymanufacturing.com/,sales@garymanufacturing.com,,https://twitter.com/garymanco,https://www.linkedin.com/company/gary-manufacturing/,https://www.facebook.com/garymanufacturing/,
Mckesson (company),"(415)983-8988, 800.422.0280","https://mms.mckesson.com, https://www.mckesson.com",corporatemediarelations@mckesson.com,https://www.instagram.com/mckessoncorporation/,http://twitter.com/McKesson,http://www.linkedin.com/company/mckesson,https://www.facebook.com/McKessonCorporation/,
Snap Tech,,http://www.snaptech.ai,,,https://twitter.com/JennySnapVision,https://www.linkedin.com/company/snap-fashion_2,http://facebook.com/snapfashion,
goPuff,"+18554007833, 855-400-7833, +17868126551","https://www.gopuff.com, http://gopuff.com, http://www.goPuff.com",press@gopuff.com,https://www.instagram.com/gopuff/,https://twitter.com/gopuff,https://www.linkedin.com/company/gopuff,https://www.facebook.com/gopuff,
Substack,,"https://www.substack.com/, https://substack.com/",hello@substack.com,https://www.instagram.com/substackinc/,https://twitter.com/SubstackInc,https://www.linkedin.com/company/substack/,https://www.facebook.com/substackinc,
Cultivian Sandbox Ventures,,"https://cultiviansbx.com/, http://www.cultiviansbx.com",contactus@cultiviansbx.com,,https://twitter.com/CultivianSBX,https://www.linkedin.com/company/cultivian-sandbox/,,
ViSenze,,https://www.visenze.com/,,https://www.instagram.com/accounts/login/?next=/visenze_retailai/,https://twitter.com/ViSenze,https://www.linkedin.com/company/3859800,https://www.facebook.com/visenze/,
"Merchadise, Inc.",,https://merchadise.com/,"merchadise.inc@gmail.com, info@merchandise.com",https://www.instagram.com/merchadise.inc/,https://twitter.com/merchadiseinc,https://www.linkedin.com/company/merchadiseinc/,https://www.facebook.com/merchadise.inc,
The Bouqs Company,,http://bouqs.com,,,http://twitter.com/@thebouqsco,http://www.linkedin.com/company/the-bouqs-company,http://www.facebook.com/TheBouqsCo,
Rossmann,,"https://www.rossmann.de, https://www.rossmann.de/de/",,https://www.instagram.com/mein_rossmann/,https://twitter.com/rossmann,,https://www.facebook.com/rossmann.gmbh,
Ori,,http://wearori.com,,,,,https://www.facebook.com/groups/origroupchat/,
Glamit,,"http://www.glamit.com.ar, https://glamit.com.ar/",,,https://twitter.com/GlamitArg,https://www.linkedin.com/company/ropit,https://www.facebook.com/glamitarg,
Coterie,,http://www.coterie.com,,,https://twitter.com/CoterieInc,,https://www.facebook.com/CoterieBaby/,
LEZGRO Engineering Incubator,+1 650-557-3444,http://lezgro.com/incubator,welcome@lezgro.com,,,,,
Kickr Design,(404) 947-5638,https://www.kickrdesign.com,info@kickrdesign.com,,,https://www.linkedin.com/company/kickrdesign/,,
Wysee,,http://wysee.com,,,https://twitter.com/hiwysee,https://www.linkedin.com/company/10304834,https://www.facebook.com/wyseemarketplace/,
dropthought,,"http://www.dropthought.com, http://dropthought.com/",,,https://twitter.com/dropthought,http://www.linkedin.com/company/dropthought-inc,https://www.facebook.com/dropthought,
Veepee,,https://www.veepee.com/,,,https://twitter.com/veepee_fr,https://www.linkedin.com/company/vente-privee.com/,https://www.facebook.com/Veepeeofficial,
R Distribution,"321-264-6101, 321-267-7705",https://www.rdflyfishing.com/,"rdistributionsales@gmail.com, gary@renzetti.com, sales@renzetti.com",https://instagram.com/rdflyfishing,,,https://www.facebook.com/rdflyfish,
We Make Dance Music (WMDM Media LLC),,https://www.wemakedancemusic.com,,https://instagram.com/wemakedancemusic/,https://twitter.com/makedancemusic,,https://www.facebook.com/WeMakeDanceMusic,
Vaunte,,https://www.vaunte.com/exclusive,,https://www.instagram.com/vaunteofficial/,https://twitter.com/VaunteOfficial,,https://www.facebook.com/VaunteOfficial,
Refill,,http://www.alcoholtogo.com,,https://www.instagram.com/alcohol_deliveries/,https://twitter.com/re_fill_,https://www.linkedin.com/company/refill-llc/,,
Modern Citizen,14152148414,http://www.moderncitizen.com,hi@moderncitizen.com,http://www.instagram.com/moderncitizen,https://twitter.com/ModernCitizen,https://www.linkedin.com/company/modern-citizen,https://www.facebook.com/ModernCitizen,
12Go Asia,,http://12go.asia,,https://www.instagram.com/12go.co,https://twitter.com/12go_co,https://www.linkedin.com/company/12go-asia-pte-ltd-,https://www.facebook.com/12go.co,
travel dglobe,,http://www.traveldglobe.com,,,https://twitter.com/traveldglobe,https://www.linkedin.com/organization/13225000,http://facebook.com/traveldglobe/,
Groups360,,http://www.groups360.com,,,https://twitter.com/groups360,,https://www.facebook.com/groups360,
Bombas Co.,,http://www.bombas.com/,,,https://www.twitter.com/bombas,,https://www.facebook.com/bombassocks,
ROHO,,http://roho.io/,,,,,https://www.facebook.com/theosacademy.com,
"Cancer Diagnostics, Inc.",,"http://www.cancerdiagnostics.com, http://cancerdiagnostics.com",,,,http://www.linkedin.com/company/cancer-diagnostics-inc-,,
Coriunder,,https://coriunder.com,josh@coriunder.com,,https://twitter.com/Coriundernews,https://www.linkedin.com/company/coriunder,https://www.facebook.com/coriunderbaas,
AdaptiGroup,(877) 466-1250,https://www.AdaptiBar.com,info@adaptibar.com,https://www.instagram.com/adaptibar/,https://twitter.com/AdaptiBar/,https://www.linkedin.com/company/adaptigroup-llc/,https://www.facebook.com/AdaptiBar/,
LES GRAPPES,,"http://www.lesgrappes.com, http://lesgrappes.com",,https://www.instagram.com/lesgrappes/,https://twitter.com/lesgrappes,https://www.linkedin.com/company/4989349,https://www.facebook.com/LesGrappes,
Eventum,,http://www.yourevent.com,,,https://twitter.com/eventumnorge,https://www.linkedin.com/company/eventum-norge,https://www.facebook.com/eventumNorge/,
U.S. Coin Dealers Union,(248) 446-1445,https://www.uscdu.com,info@uscdu.com,,https://twitter.com/USCDUINC,,https://www.facebook.com/uscdu/,
Fly Code,,https://fly-code.com/?utm_source=themanifest.com&utm_medium=referral&utm_campaign=directory,,,,,,
Peridot Inc.,260-639-6500,http://www.peridotinc.com/,,,http://www.peridotinc.com/#,https://www.linkedin.com/company/peridot-inc./about/,https://www.facebook.com/Peridot-Inc-107236487557801/,
Southern Marsh Collection,,http://www.southernmarsh.com,,https://www.instagram.com/southernmarsh/,https://twitter.com/southernmarsh,,https://www.facebook.com/southernmarsh/,
Careibu,085 – 016 00 48,http://www.careibu.com,info@careibu.com,,https://twitter.com/careibu,https://www.linkedin.com/company/de-vinderij,https://www.facebook.com/careibu,
Wirkaufens,,http://www.wirkaufens.de,,,https://twitter.com/WIRKAUFENS,,https://www.facebook.com/wirkaufens,
Oony,,http://oony.com.ar,,,,,,
The Sill,,http://www.thesill.com,,,http://twitter.com/@thesill,https://www.linkedin.com/company/the-sill/,https://www.facebook.com/TheSillNYC/,
Quincy (company),,http://www.quincyapparel.com,,,http://twitter.com/@quincyapparel,,,
MageMail,,http://www.magemail.co,,,https://twitter.com/getmagemail,https://www.linkedin.com/company/magemail,https://www.facebook.com/getmagemail,
